Date,Open,High,Low,Close,AdjClose,Volume
2011-06-28,117.480003,118.519997,117.360001,118.480003,90.97683,59500
2011-06-29,119.099998,119.699997,118.660004,119.540001,91.790825,125350
2011-06-30,119.940002,120.839996,119.82,120.68,92.666145,124850
2011-07-01,120.739998,122.599998,120.540001,122.5,94.06369,139550
2011-07-05,122.400002,122.599998,122,122.300003,93.910103,91850
2011-07-06,122.080002,122.639999,121.760002,122.480003,94.048325,94850
2011-07-07,123.580002,124.099998,123.379997,123.82,95.077255,195400
2011-07-08,122.400002,122.980003,122.019997,122.980003,94.432251,105600
2011-07-11,121.440002,121.839996,120.440002,120.699997,92.681511,92750
2011-07-12,120.459999,121.419998,120.160004,120.160004,92.266891,132400
2011-07-13,120.82,121.82,120.32,120.580002,92.589378,129700
2011-07-14,120.919998,121.379997,119.519997,119.800003,91.99041,55900
2011-07-15,120.459999,120.580002,119.639999,120.459999,92.497223,40350
2011-07-18,119.940002,120.019997,118.559998,119.440002,91.713982,94000
2011-07-19,120.139999,121.480003,120.080002,121.379997,93.203659,233300
2011-07-20,121.760002,121.779999,121.160004,121.379997,93.203659,90750
2011-07-21,122,123.239998,121.779999,123,94.447594,234250
2011-07-22,123,123.199997,122.400002,123.099998,94.524368,90250
2011-07-25,121.879997,123,121.800003,122.400002,93.98687,183650
2011-07-26,122.32,122.5,121.68,121.879997,93.58757,138850
2011-07-27,121.199997,121.239998,119.300003,119.459999,91.729362,470300
2011-07-28,119.419998,120.480003,118.959999,119.120003,91.468307,169150
2011-07-29,117.959999,119.360001,117.440002,118.199997,90.761841,194600
2011-08-01,119.779999,119.82,116.68,117.779999,90.439331,435950
2011-08-02,116.959999,117.5,114.779999,114.839996,88.181793,258400
2011-08-03,114.959999,115.540001,112.980003,115.419998,88.62719,380550
2011-08-04,113.879997,113.959999,109.839996,110.019997,84.480698,504200
2011-08-05,111.379997,111.660004,106.940002,109.779999,84.29641,538450
2011-08-08,106.019997,108.239998,102.540001,102.739998,78.89061,790300
2011-08-09,104.400002,107.400002,100.919998,107.339996,82.422806,579800
2011-08-10,105.459999,106.300003,102.480003,102.68,78.844536,403100
2011-08-11,103.720001,108.699997,103.260002,107.18,82.299973,919300
2011-08-12,108.480003,109,107.32,108.040001,82.960289,307200
2011-08-15,109.099998,110.400002,108.860001,110.260002,84.664993,225950
2011-08-16,109.220001,110.360001,108.239998,109.32,83.943169,263800
2011-08-17,110,110.800003,108.599998,109.440002,84.035316,160550
2011-08-18,106.580002,106.699997,103.739998,104.900002,80.549187,524000
2011-08-19,103.360001,105.82,102.839996,102.900002,79.013489,1438400
2011-08-22,105.32,105.379997,102.779999,102.980003,79.074898,246400
2011-08-23,103.519997,106.580002,103,106.540001,81.808533,301950
2011-08-24,106.32,108.080002,106.059998,108,82.929634,151000
2011-08-25,108.720001,109.18,105.620003,106.379997,81.685654,294150
2011-08-26,105.660004,108.279999,104.019997,107.779999,82.760666,197500
2011-08-29,109.339996,110.959999,109.239998,110.919998,85.171776,159000
2011-08-30,110.5,111.919998,109.660004,111.120003,85.325348,129900
2011-08-31,111.980003,112.900002,110.919998,111.68,85.755325,214950
2011-09-01,111.739998,112.800003,110.540001,110.599998,84.926064,274900
2011-09-02,108.32,108.839996,107.400002,107.739998,82.729958,150350
2011-09-06,104.720001,107.139999,104.639999,107,82.161781,197950
2011-09-07,108.720001,110.040001,108.300003,110.019997,84.480698,199700
2011-09-08,109.339996,110.580002,108.68,108.860001,83.589981,115650
2011-09-09,107.660004,107.940002,105.440002,106,81.393883,174200
2011-09-12,104.699997,106.760002,104.360001,106.760002,81.977432,161350
2011-09-13,107.099998,108.059998,106.379997,107.639999,82.653152,193500
2011-09-14,108.260002,110.459999,106.760002,109.160004,83.820358,459000
2011-09-15,110.339996,111.099998,109.419998,111.040001,85.263924,128700
